Systolic_Pressure, Dyastolic_Pressure,Pulse, note
148,113,126,marco
time,pressure(mmHg)
0.0,-16.261102520604396
0.01,-12.191757452245021
0.02,-12.191757452245021
0.03,-12.59869195908096
0.04,-15.854168013768458
0.05,-16.668037027440334
0.06,-15.040299000096581
0.07,-16.261102520604396
0.08,-16.668037027440334
0.09,-16.668037027440334
0.1,-16.668037027440334
0.11,-16.261102520604396
0.12,-16.261102520604396
0.13,-16.668037027440334
0.14,-16.668037027440334
0.15,-16.261102520604396
0.16,-16.261102520604396
0.17,-16.668037027440334
0.18,-16.261102520604396
0.19,-16.668037027440334
0.2,-14.226429986424709
0.21,-16.668037027440334
0.22,-14.633364493260647
0.23,5.306425953617306
0.24,-7.30854337021377
0.25,-14.633364493260647
0.26,-16.261102520604396
0.27,-16.668037027440334
0.28,-16.668037027440334
0.29,-16.668037027440334
0.3,-16.668037027440334
0.31,-16.668037027440334
0.32,-16.668037027440334
0.33,-16.668037027440334
0.34,-11.784822945409083
0.35,-12.59869195908096
0.36,-16.261102520604396
0.37,1.644015392093868
0.38,1.644015392093868
0.39,2.0509498989298054
0.4,1.644015392093868
0.41,2.0509498989298054
0.42,1.644015392093868
0.43,1.644015392093868
0.44,1.644015392093868
0.45,2.0509498989298054
0.46,1.644015392093868
0.47,1.644015392093868
0.48,2.0509498989298054
0.49,1.644015392093868
0.5,2.0509498989298054
0.51,1.644015392093868
0.52,2.0509498989298054
0.53,2.0509498989298054
0.54,1.644015392093868
0.55,1.644015392093868
0.56,1.644015392093868
0.57,2.0509498989298054
0.58,1.644015392093868
0.59,1.644015392093868
0.6,1.644015392093868
0.61,1.644015392093868
0.62,1.644015392093868
0.63,1.644015392093868
0.64,1.644015392093868
0.65,1.644015392093868
0.66,1.644015392093868
0.67,1.644015392093868
0.68,-12.191757452245021
0.69,2.0509498989298054
0.7,1.644015392093868
0.71,1.644015392093868
0.72,1.644015392093868
0.73,1.644015392093868
0.74,1.644015392093868
0.75,1.644015392093868
0.76,1.644015392093868
0.77,1.644015392093868
0.78,1.644015392093868
0.79,2.4578844057657436
0.8,1.644015392093868
0.81,1.644015392093868
0.82,1.644015392093868
0.83,2.0509498989298054
0.84,1.644015392093868
0.85,2.0509498989298054
0.86,1.644015392093868
0.87,1.644015392093868
0.88,1.644015392093868
0.89,1.644015392093868
0.9,1.644015392093868
0.91,1.644015392093868
0.92,1.2370808852579307
0.93,1.644015392093868
0.94,1.644015392093868
0.95,1.644015392093868
0.96,1.644015392093868
0.97,1.644015392093868
0.98,1.644015392093868
0.99,2.0509498989298054
1.0,1.644015392093868
1.01,1.644015392093868
1.02,1.644015392093868
1.03,1.644015392093868
1.04,1.644015392093868
1.05,1.644015392093868
1.06,2.0509498989298054
1.07,1.644015392093868
1.08,1.644015392093868
1.09,1.644015392093868
1.1,1.644015392093868
1.11,3.6786879262735557
1.12,1.644015392093868
1.13,1.644015392093868
1.14,1.644015392093868
1.15,1.644015392093868
1.16,1.644015392093868
1.17,1.644015392093868
1.18,2.0509498989298054
1.19,1.644015392093868
1.2,1.644015392093868
1.21,1.644015392093868
1.22,1.644015392093868
1.23,1.644015392093868
1.24,1.644015392093868
1.25,1.644015392093868
1.26,1.644015392093868
1.27,1.644015392093868
1.28,1.644015392093868
1.29,2.4578844057657436
1.3,1.644015392093868
1.31,2.0509498989298054
1.32,1.644015392093868
1.33,1.644015392093868
1.34,1.644015392093868
1.35,1.644015392093868
1.36,1.644015392093868
1.37,2.0509498989298054
1.38,1.644015392093868
1.39,1.644015392093868
1.4,1.644015392093868
1.41,1.644015392093868
1.42,1.644015392093868
1.43,1.644015392093868
1.44,1.644015392093868
1.45,1.644015392093868
1.46,1.644015392093868
1.47,1.644015392093868
1.48,1.644015392093868
1.49,20.363003094629985
1.5,1.644015392093868
1.51,1.644015392093868
1.52,1.644015392093868
1.53,1.644015392093868
1.54,1.644015392093868
1.55,1.644015392093868
1.56,1.644015392093868
1.57,1.644015392093868
1.58,1.644015392093868
1.59,1.644015392093868
1.6,-11.784822945409083
1.61,1.644015392093868
1.62,1.644015392093868
1.63,1.644015392093868
1.64,1.644015392093868
1.65,1.644015392093868
1.66,1.644015392093868
1.67,1.644015392093868
1.68,2.0509498989298054
1.69,1.644015392093868
1.7,1.644015392093868
1.71,1.644015392093868
1.72,1.644015392093868
1.73,1.644015392093868
1.74,1.644015392093868
1.75,1.644015392093868
1.76,2.0509498989298054
1.77,1.644015392093868
1.78,1.644015392093868
1.79,1.644015392093868
1.8,1.644015392093868
1.81,-12.59869195908096
1.82,1.644015392093868
1.83,1.644015392093868
1.84,1.644015392093868
1.85,2.0509498989298054
1.86,1.644015392093868
1.87,1.644015392093868
1.88,1.644015392093868
1.89,1.644015392093868
1.9,1.644015392093868
1.91,1.644015392093868
1.92,1.644015392093868
1.93,1.644015392093868
1.94,1.644015392093868
