0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,215
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,215
0,215
0,214
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,215
0,214
0,215
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,215
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,215
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,215
0,215
0,215
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,213
0,214
0,213
0,213
0,213
0,212
0,212
0,211
0,211
0,210
0,210
0,209
0,210
0,209
0,208
0,209
0,207
0,207
0,208
0,206
0,205
0,207
0,207
0,207
0,205
0,205
0,204
0,206
0,206
0,210
0,207
0,206
0,209
0,209
0,208
0,211
0,209
0,206
0,205
0,206
0,203
0,206
0,208
0,207
0,207
0,210
0,211
0,209
0,208
0,210
0,212
0,209
0,209
0,210
0,208
0,208
0,210
0,213
0,212
0,210
0,212
0,213
0,212
0,212
0,212
0,213
0,213
0,211
0,212
0,211
0,214
0,212
0,213
0,215
0,214
0,214
0,212
0,214
0,214
0,215
0,214
0,215
0,215
0,212
0,210
0,211
0,207
0,210
0,213
0,213
0,217
0,217
0,216
0,215
0,214
0,215
0,212
0,212
0,212
0,211
0,211
0,211
0,214
0,214
0,217
0,213
0,213
0,213
0,216
0,214
0,212
0,212
0,214
0,214
0,213
0,214
0,214
0,215
0,213
0,215
0,214
0,212
0,215
0,214
0,213
0,215
0,213
0,214
0,214
0,214
0,213
0,213
0,215
0,214
0,215
0,214
0,213
0,213
0,214
0,214
0,215
0,215
0,214
0,214
0,213
0,214
0,214
0,213
0,214
0,215
0,213
0,214
0,214
0,215
0,215
0,215
0,215
0,215
0,214
0,214
0,215
0,215
0,215
0,215
0,215
0,215
0,213
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,215
0,214
0,215
0,215
0,214
0,215
0,215
0,214
0,215
0,214
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,214
0,215
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,214
0,214
0,215
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,215
0,214
0,215
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,214
0,214
0,214
0,215
0,214
0,214
0,215
0,214
0,215
0,215
0,214
0,214
0,215
0,214
0,214
0,214
